,filename,total_nloc,avg_nloc,avg_ccn,avg_token,function_cnt,ternary,LLC_0,LLC_10,LLC_20,LLC_30,LLC_40,rel_pub,rel_priv,rel_prot,sin_comm,sin_spell_err,multi_comm,doc_comm,sin_space,db_space,tab,total_var_count,avg_var_length,num_type1_var,num_type2_var,num_type3_var,num_var_misspell,total_num_tokens
1645,../../data/test/SOCO.14.test/JAVA/A1/A11645.java,51.0,23.5,5.0,169.5,2.0,1.0,13.0,19.0,5.0,8.0,11.0,66.66666666666666,33.33333333333333,0.0,2.0,0.0,0.0,0.0,141.0,0.0,148.0,31.0,2.064516129032258,23.0,2.0,6.0,0.0,202.0
1646,../../data/test/SOCO.14.test/JAVA/A1/A11646.java,34.0,27.0,7.0,211.0,1.0,0.0,18.0,6.0,11.0,4.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,29.0,41.0,15.0,2.2666666666666666,10.0,0.0,5.0,0.0,130.0
1647,../../data/test/SOCO.14.test/JAVA/A1/A11647.java,127.0,5.333333333333333,1.8571428571428572,49.476190476190474,21.0,0.0,73.0,13.0,27.0,23.0,48.0,62.96296296296296,37.03703703703704,0.0,3.0,0.0,4.0,0.0,424.0,0.0,353.0,50.0,4.0,44.0,6.0,0.0,6.0,593.0
1648,../../data/test/SOCO.14.test/JAVA/A1/A11648.java,42.0,34.0,14.0,305.0,1.0,0.0,11.0,6.0,7.0,8.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,4.0,131.0,23.0,5.217391304347826,21.0,2.0,0.0,0.0,203.0
1649,../../data/test/SOCO.14.test/JAVA/A1/A11649.java,19.0,6.0,1.5,37.5,2.0,0.0,15.0,4.0,1.0,6.0,7.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,163.0,52.0,0.0,8.0,2.75,8.0,0.0,0.0,0.0,50.0
1650,../../data/test/SOCO.14.test/JAVA/A1/A11650.java,16.0,12.0,3.0,92.0,1.0,0.0,12.0,2.0,2.0,5.0,6.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,173.0,58.0,0.0,6.0,7.0,4.0,2.0,0.0,0.0,47.0
1652,../../data/test/SOCO.14.test/JAVA/A1/A11652.java,52.0,6.285714285714286,1.5714285714285714,39.142857142857146,7.0,0.0,28.0,7.0,14.0,13.0,9.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,2.0,0.0,493.0,191.0,0.0,9.0,2.0,9.0,0.0,0.0,0.0,138.0
1653,../../data/test/SOCO.14.test/JAVA/A1/A11653.java,15.0,12.0,3.0,99.0,1.0,0.0,10.0,1.0,1.0,6.0,7.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,189.0,56.0,0.0,7.0,3.5714285714285716,7.0,0.0,0.0,0.0,59.0
1654,../../data/test/SOCO.14.test/JAVA/A1/A11654.java,24.0,6.0,1.6666666666666667,37.666666666666664,3.0,0.0,18.0,3.0,4.0,10.0,4.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,2.0,0.0,243.0,82.0,0.0,7.0,3.857142857142857,7.0,0.0,0.0,0.0,81.0
1655,../../data/test/SOCO.14.test/JAVA/A1/A11655.java,16.0,9.0,2.0,96.0,1.0,0.0,11.0,1.0,6.0,6.0,4.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,167.0,48.0,0.0,7.0,2.142857142857143,5.0,0.0,2.0,0.0,73.0
1656,../../data/test/SOCO.14.test/JAVA/A1/A11656.java,38.0,16.0,5.5,121.5,2.0,0.0,18.0,7.0,7.0,6.0,15.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,488.0,174.0,0.0,11.0,12.090909090909092,5.0,6.0,0.0,0.0,151.0
1658,../../data/test/SOCO.14.test/JAVA/A1/A11658.java,28.0,25.0,12.0,210.0,1.0,0.0,9.0,5.0,4.0,6.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,174.0,0.0,20.0,4.8,20.0,0.0,0.0,6.0,134.0
1659,../../data/test/SOCO.14.test/JAVA/A1/A11659.java,96.0,92.0,19.0,582.0,1.0,0.0,61.0,18.0,36.0,9.0,17.0,100.0,0.0,0.0,17.0,0.0,1.0,0.0,1077.0,464.0,0.0,37.0,3.135135135135135,37.0,0.0,0.0,7.0,380.0
1660,../../data/test/SOCO.14.test/JAVA/A1/A11660.java,32.0,29.0,8.0,215.0,1.0,0.0,18.0,9.0,10.0,2.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,113.0,17.0,1.4705882352941178,15.0,0.0,2.0,0.0,133.0
1661,../../data/test/SOCO.14.test/JAVA/A1/A11661.java,53.0,46.0,12.0,362.0,1.0,0.0,30.0,10.0,15.0,11.0,8.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,118.0,11.0,241.0,28.0,3.2142857142857144,20.0,4.0,4.0,0.0,221.0
1662,../../data/test/SOCO.14.test/JAVA/A1/A11662.java,52.0,23.0,10.0,201.5,2.0,0.0,15.0,14.0,11.0,9.0,12.0,66.66666666666666,33.33333333333333,0.0,1.0,0.0,0.0,0.0,154.0,0.0,128.0,25.0,2.92,19.0,0.0,6.0,0.0,248.0
1664,../../data/test/SOCO.14.test/JAVA/A1/A11664.java,36.0,11.0,3.3333333333333335,88.66666666666667,3.0,0.0,16.0,5.0,2.0,5.0,18.0,50.0,50.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,95.0,26.0,8.384615384615385,12.0,14.0,0.0,4.0,156.0
1665,../../data/test/SOCO.14.test/JAVA/A1/A11665.java,89.0,19.75,4.75,110.5,4.0,2.0,37.0,10.0,19.0,22.0,20.0,40.0,60.0,0.0,4.0,1.0,0.0,1.0,152.0,1.0,374.0,37.0,7.675675675675675,19.0,18.0,0.0,4.0,293.0
1666,../../data/test/SOCO.14.test/JAVA/A1/A11666.java,108.0,48.0,6.5,534.5,2.0,0.0,30.0,18.0,8.0,16.0,54.0,66.66666666666666,33.33333333333333,0.0,1.0,0.0,3.0,0.0,1717.0,704.0,0.0,33.0,3.727272727272727,27.0,2.0,4.0,2.0,556.0
1667,../../data/test/SOCO.14.test/JAVA/A1/A11667.java,5.0,3.0,1.0,17.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0
1668,../../data/test/SOCO.14.test/JAVA/A1/A11668.java,45.0,20.5,4.5,137.5,2.0,0.0,15.0,8.0,9.0,9.0,14.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,107.0,9.0,142.0,20.0,4.4,12.0,6.0,2.0,2.0,154.0
1669,../../data/test/SOCO.14.test/JAVA/A1/A11669.java,17.0,6.0,1.5,29.5,2.0,0.0,8.0,5.0,6.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,27.0,3.0,3.6666666666666665,2.0,0.0,1.0,0.0,48.0
1670,../../data/test/SOCO.14.test/JAVA/A1/A11670.java,65.0,8.571428571428571,2.7142857142857144,70.14285714285714,7.0,0.0,32.0,10.0,16.0,15.0,16.0,25.0,75.0,0.0,2.0,0.0,1.0,0.0,150.0,0.0,162.0,34.0,5.176470588235294,24.0,8.0,2.0,2.0,299.0
1671,../../data/test/SOCO.14.test/JAVA/A1/A11671.java,201.0,11.125,3.9375,84.3125,16.0,0.0,86.0,32.0,35.0,47.0,43.0,56.52173913043478,26.08695652173913,17.391304347826086,10.0,0.0,0.0,0.0,1018.0,220.0,287.0,56.0,4.839285714285714,50.0,6.0,0.0,10.0,795.0
1672,../../data/test/SOCO.14.test/JAVA/A1/A11672.java,71.0,61.0,14.0,420.0,1.0,0.0,20.0,21.0,8.0,27.0,18.0,100.0,0.0,0.0,8.0,2.0,1.0,0.0,419.0,96.0,328.0,26.0,7.384615384615385,14.0,4.0,0.0,0.0,240.0
1673,../../data/test/SOCO.14.test/JAVA/A1/A11673.java,118.0,12.125,3.125,83.375,8.0,0.0,53.0,15.0,21.0,28.0,41.0,16.666666666666664,83.33333333333334,0.0,6.0,0.0,1.0,0.0,296.0,1.0,347.0,40.0,9.175,12.0,27.0,1.0,2.0,398.0
1674,../../data/test/SOCO.14.test/JAVA/A1/A11674.java,46.0,13.666666666666666,5.333333333333333,154.0,3.0,0.0,9.0,6.0,14.0,5.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,110.0,34.0,2.3823529411764706,34.0,0.0,0.0,1.0,267.0
1675,../../data/test/SOCO.14.test/JAVA/A1/A11675.java,96.0,27.0,5.333333333333333,173.0,3.0,0.0,46.0,18.0,18.0,18.0,28.0,100.0,0.0,0.0,5.0,0.0,3.0,0.0,197.0,3.0,327.0,38.0,6.131578947368421,29.0,9.0,0.0,4.0,290.0
1676,../../data/test/SOCO.14.test/JAVA/A1/A11676.java,55.0,17.333333333333332,7.333333333333333,141.66666666666666,3.0,0.0,18.0,17.0,15.0,4.0,8.0,50.0,50.0,0.0,1.0,1.0,1.0,0.0,131.0,0.0,211.0,27.0,2.185185185185185,21.0,0.0,6.0,4.0,269.0
1677,../../data/test/SOCO.14.test/JAVA/A1/A11677.java,50.0,22.0,10.0,218.5,2.0,0.0,15.0,8.0,11.0,10.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,281.0,6.0,27.0,4.555555555555555,24.0,3.0,0.0,0.0,288.0
1678,../../data/test/SOCO.14.test/JAVA/A1/A11678.java,70.0,66.0,16.0,357.0,1.0,0.0,31.0,20.0,13.0,7.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,289.0,22.0,4.363636363636363,16.0,2.0,4.0,0.0,243.0
1679,../../data/test/SOCO.14.test/JAVA/A1/A11679.java,126.0,59.5,16.0,411.0,2.0,0.0,79.0,45.0,23.0,15.0,11.0,100.0,0.0,0.0,5.0,0.0,1.0,0.0,1009.0,351.0,422.0,43.0,2.302325581395349,43.0,0.0,0.0,0.0,546.0
1680,../../data/test/SOCO.14.test/JAVA/A1/A11680.java,75.0,30.0,10.5,284.5,2.0,2.0,27.0,9.0,22.0,16.0,15.0,30.0,70.0,0.0,2.0,0.0,0.0,0.0,267.0,0.0,213.0,27.0,2.2962962962962963,21.0,2.0,4.0,2.0,375.0
1681,../../data/test/SOCO.14.test/JAVA/A1/A11681.java,76.0,17.25,6.5,117.75,4.0,0.0,63.0,8.0,16.0,16.0,10.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,971.0,370.0,0.0,26.0,3.730769230769231,21.0,5.0,0.0,2.0,292.0
1683,../../data/test/SOCO.14.test/JAVA/A1/A11683.java,34.0,8.333333333333334,2.6666666666666665,61.0,3.0,0.0,17.0,7.0,7.0,6.0,5.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,61.0,8.0,3.25,6.0,0.0,2.0,0.0,128.0
1684,../../data/test/SOCO.14.test/JAVA/A1/A11684.java,21.0,7.0,1.5,35.0,2.0,0.0,13.0,7.0,4.0,2.0,3.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0,3.0,2.0,2.0,0.0,1.0,0.0,49.0
1685,../../data/test/SOCO.14.test/JAVA/A1/A11685.java,56.0,11.25,2.0,67.75,4.0,0.0,22.0,6.0,12.0,17.0,16.0,83.33333333333334,16.666666666666664,0.0,6.0,2.0,0.0,0.0,122.0,0.0,116.0,21.0,5.571428571428571,17.0,3.0,1.0,0.0,167.0
1686,../../data/test/SOCO.14.test/JAVA/A1/A11686.java,11.0,3.0,1.0,13.5,2.0,0.0,8.0,3.0,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.0,2.0,3.5,2.0,0.0,0.0,0.0,27.0
1687,../../data/test/SOCO.14.test/JAVA/A1/A11687.java,26.0,3.8,1.0,15.6,5.0,0.0,16.0,1.0,8.0,7.0,4.0,80.0,0.0,20.0,1.0,0.0,0.0,0.0,40.0,0.0,40.0,2.0,6.5,2.0,0.0,0.0,0.0,54.0
1688,../../data/test/SOCO.14.test/JAVA/A1/A11688.java,37.0,6.75,2.0,50.25,4.0,0.0,18.0,5.0,4.0,7.0,12.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,59.0,9.0,6.0,7.0,2.0,0.0,1.0,122.0
1689,../../data/test/SOCO.14.test/JAVA/A1/A11689.java,45.0,12.0,4.0,107.66666666666667,3.0,0.0,12.0,9.0,5.0,8.0,15.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,88.0,22.0,4.363636363636363,20.0,2.0,0.0,4.0,182.0
1690,../../data/test/SOCO.14.test/JAVA/A1/A11690.java,30.0,27.0,12.0,210.0,1.0,0.0,14.0,8.0,7.0,4.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,196.0,0.0,20.0,1.3,18.0,0.0,2.0,0.0,137.0
1691,../../data/test/SOCO.14.test/JAVA/A1/A11691.java,59.0,15.333333333333334,4.333333333333333,127.0,3.0,0.0,18.0,8.0,6.0,19.0,17.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,413.0,116.0,47.0,32.0,5.9375,19.0,10.0,3.0,0.0,226.0
1692,../../data/test/SOCO.14.test/JAVA/A1/A11692.java,60.0,27.0,5.5,169.5,2.0,0.0,41.0,6.0,4.0,15.0,29.0,50.0,50.0,0.0,12.0,2.0,1.0,0.0,917.0,372.0,0.0,28.0,14.178571428571429,11.0,17.0,0.0,4.0,192.0
1693,../../data/test/SOCO.14.test/JAVA/A1/A11693.java,20.0,13.0,2.0,133.0,1.0,0.0,15.0,3.0,6.0,3.0,9.0,50.0,50.0,0.0,0.0,0.0,1.0,0.0,179.0,54.0,0.0,10.0,9.6,6.0,4.0,0.0,2.0,82.0
1694,../../data/test/SOCO.14.test/JAVA/A1/A11694.java,50.0,11.25,2.75,64.25,4.0,0.0,33.0,5.0,8.0,9.0,13.0,50.0,50.0,0.0,0.0,0.0,1.0,0.0,602.0,240.0,0.0,12.0,7.25,9.0,3.0,0.0,0.0,175.0
1695,../../data/test/SOCO.14.test/JAVA/A1/A11695.java,26.0,3.6,1.0,15.0,5.0,0.0,21.0,3.0,9.0,9.0,4.0,60.0,40.0,0.0,0.0,0.0,1.0,0.0,193.0,60.0,0.0,4.0,11.0,2.0,2.0,0.0,1.0,67.0
1696,../../data/test/SOCO.14.test/JAVA/A1/A11696.java,38.0,4.0,1.7142857142857142,30.714285714285715,7.0,0.0,24.0,6.0,9.0,10.0,7.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,103.0,0.0,3.0,6.666666666666667,3.0,0.0,0.0,0.0,140.0
1697,../../data/test/SOCO.14.test/JAVA/A1/A11697.java,31.0,26.0,2.0,235.0,1.0,0.0,20.0,3.0,5.0,11.0,14.0,100.0,0.0,0.0,2.0,1.0,1.0,0.0,361.0,126.0,0.0,25.0,7.64,13.0,12.0,0.0,0.0,115.0
1698,../../data/test/SOCO.14.test/JAVA/A1/A11698.java,33.0,11.5,2.0,80.5,2.0,0.0,9.0,4.0,5.0,10.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,45.0,17.0,4.235294117647059,13.0,4.0,0.0,2.0,99.0
1699,../../data/test/SOCO.14.test/JAVA/A1/A11699.java,103.0,15.5,4.0,92.0,6.0,0.0,59.0,31.0,27.0,16.0,71.0,18.181818181818183,81.81818181818183,0.0,1.0,1.0,2.0,0.0,906.0,0.0,327.0,36.0,8.305555555555555,16.0,16.0,4.0,2.0,344.0
1700,../../data/test/SOCO.14.test/JAVA/A1/A11700.java,42.0,19.5,8.5,210.5,2.0,3.0,26.0,3.0,11.0,10.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,154.0,0.0,30.0,1.7333333333333334,19.0,0.0,11.0,2.0,271.0
1701,../../data/test/SOCO.14.test/JAVA/A1/A11701.java,28.0,19.0,8.0,224.0,1.0,0.0,14.0,6.0,4.0,5.0,14.0,100.0,0.0,0.0,1.0,1.0,3.0,0.0,292.0,106.0,0.0,15.0,1.4,15.0,0.0,0.0,0.0,114.0
1702,../../data/test/SOCO.14.test/JAVA/A1/A11702.java,66.0,31.0,11.5,267.0,2.0,0.0,30.0,18.0,11.0,5.0,18.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1119.0,503.0,0.0,11.0,3.0,11.0,0.0,0.0,2.0,244.0
1703,../../data/test/SOCO.14.test/JAVA/A1/A11703.java,25.0,3.6,2.4,24.4,5.0,0.0,18.0,8.0,5.0,5.0,4.0,60.0,40.0,0.0,0.0,0.0,2.0,0.0,199.0,67.0,0.0,4.0,1.75,4.0,0.0,0.0,1.0,106.0
1704,../../data/test/SOCO.14.test/JAVA/A1/A11704.java,132.0,6.0588235294117645,1.7647058823529411,40.470588235294116,17.0,3.0,67.0,8.0,26.0,33.0,37.0,65.0,15.0,20.0,0.0,0.0,0.0,0.0,305.0,0.0,216.0,39.0,6.923076923076923,22.0,15.0,1.0,7.0,467.0
1705,../../data/test/SOCO.14.test/JAVA/A1/A11705.java,79.0,8.625,2.5,50.125,8.0,0.0,35.0,13.0,29.0,9.0,12.0,100.0,0.0,0.0,6.0,1.0,0.0,0.0,160.0,0.0,234.0,18.0,2.2777777777777777,13.0,1.0,4.0,0.0,209.0
1706,../../data/test/SOCO.14.test/JAVA/A1/A11706.java,54.0,43.0,12.0,338.0,1.0,0.0,28.0,8.0,10.0,11.0,20.0,100.0,0.0,0.0,4.0,0.0,2.0,0.0,1096.0,484.0,0.0,27.0,3.2962962962962963,21.0,0.0,6.0,5.0,329.0
1707,../../data/test/SOCO.14.test/JAVA/A1/A11707.java,122.0,13.75,2.75,79.75,8.0,0.0,60.0,22.0,15.0,26.0,17.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,150.0,0.0,279.0,45.0,3.8666666666666667,43.0,0.0,0.0,6.0,370.0
1708,../../data/test/SOCO.14.test/JAVA/A1/A11708.java,36.0,31.0,8.0,272.0,1.0,0.0,13.0,6.0,3.0,7.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,201.0,0.0,22.0,7.818181818181818,14.0,8.0,0.0,0.0,153.0
1709,../../data/test/SOCO.14.test/JAVA/A1/A11709.java,31.0,27.0,10.0,276.0,1.0,1.0,8.0,3.0,11.0,2.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,34.0,35.0,23.0,2.652173913043478,20.0,3.0,0.0,0.0,172.0
1710,../../data/test/SOCO.14.test/JAVA/A1/A11710.java,104.0,18.8,5.8,108.8,5.0,0.0,68.0,15.0,21.0,18.0,28.0,100.0,0.0,0.0,14.0,2.0,1.0,0.0,688.0,239.0,336.0,37.0,6.135135135135135,15.0,22.0,0.0,7.0,318.0
1711,../../data/test/SOCO.14.test/JAVA/A1/A11711.java,21.0,18.0,6.0,185.0,1.0,0.0,8.0,2.0,8.0,2.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,57.0,20.0,2.35,18.0,0.0,2.0,0.0,104.0
1712,../../data/test/SOCO.14.test/JAVA/A1/A11712.java,78.0,24.5,8.5,275.0,2.0,2.0,47.0,12.0,19.0,44.0,47.0,40.0,60.0,0.0,12.0,0.0,3.0,0.0,409.0,0.0,358.0,36.0,4.361111111111111,32.0,0.0,2.0,8.0,333.0
1713,../../data/test/SOCO.14.test/JAVA/A1/A11713.java,53.0,24.5,7.5,248.5,2.0,0.0,33.0,12.0,14.0,6.0,17.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,828.0,306.0,0.0,33.0,5.2727272727272725,20.0,13.0,0.0,0.0,306.0
1714,../../data/test/SOCO.14.test/JAVA/A1/A11714.java,60.0,11.0,2.8,95.0,5.0,0.0,22.0,4.0,16.0,7.0,22.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,3.0,0.0,748.0,262.0,0.0,37.0,5.378378378378378,27.0,10.0,0.0,4.0,283.0
1715,../../data/test/SOCO.14.test/JAVA/A1/A11715.java,72.0,66.0,13.0,395.0,1.0,0.0,33.0,21.0,18.0,26.0,28.0,100.0,0.0,0.0,39.0,0.0,3.0,0.0,2286.0,1041.0,0.0,27.0,2.259259259259259,24.0,0.0,3.0,2.0,236.0
1716,../../data/test/SOCO.14.test/JAVA/A1/A11716.java,68.0,3.1666666666666665,1.9444444444444444,32.166666666666664,18.0,0.0,23.0,10.0,13.0,14.0,25.0,100.0,0.0,0.0,5.0,0.0,1.0,0.0,251.0,1.0,136.0,25.0,2.32,22.0,0.0,0.0,3.0,316.0
1718,../../data/test/SOCO.14.test/JAVA/A1/A11718.java,19.0,3.2,1.0,15.4,5.0,0.0,16.0,3.0,2.0,2.0,11.0,85.71428571428571,14.285714285714285,0.0,5.0,1.0,1.0,0.0,59.0,0.0,37.0,1.0,16.0,0.0,1.0,0.0,0.0,46.0
1719,../../data/test/SOCO.14.test/JAVA/A1/A11719.java,20.0,4.333333333333333,1.0,28.333333333333332,3.0,0.0,9.0,0.0,6.0,3.0,7.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,1.0,6.0,1.0,0.0,0.0,0.0,43.0
1720,../../data/test/SOCO.14.test/JAVA/A1/A11720.java,76.0,9.857142857142858,3.0,61.714285714285715,7.0,0.0,31.0,7.0,14.0,15.0,29.0,50.0,50.0,0.0,5.0,1.0,0.0,0.0,211.0,0.0,174.0,29.0,10.068965517241379,11.0,18.0,0.0,0.0,238.0
1721,../../data/test/SOCO.14.test/JAVA/A1/A11721.java,30.0,3.7142857142857144,1.1428571428571428,18.571428571428573,7.0,0.0,16.0,2.0,2.0,12.0,5.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,48.0,5.0,5.4,5.0,0.0,0.0,0.0,79.0
1722,../../data/test/SOCO.14.test/JAVA/A1/A11722.java,35.0,4.333333333333333,1.1666666666666667,20.666666666666668,6.0,0.0,19.0,1.0,4.0,7.0,14.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,54.0,5.0,11.4,1.0,4.0,0.0,0.0,69.0
1723,../../data/test/SOCO.14.test/JAVA/A1/A11723.java,46.0,43.0,15.0,293.0,1.0,0.0,17.0,13.0,13.0,5.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,200.0,0.0,26.0,3.6923076923076925,26.0,0.0,0.0,0.0,183.0
1724,../../data/test/SOCO.14.test/JAVA/A1/A11724.java,25.0,22.0,9.0,189.0,1.0,0.0,11.0,5.0,6.0,4.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,384.0,142.0,0.0,16.0,1.375,16.0,0.0,0.0,0.0,112.0
1725,../../data/test/SOCO.14.test/JAVA/A1/A11725.java,98.0,17.8,6.6,150.2,5.0,0.0,46.0,10.0,21.0,19.0,28.0,44.44444444444444,55.55555555555556,0.0,0.0,0.0,0.0,0.0,312.0,4.0,338.0,44.0,4.318181818181818,32.0,6.0,6.0,0.0,431.0
1726,../../data/test/SOCO.14.test/JAVA/A1/A11726.java,103.0,14.166666666666666,4.666666666666667,116.0,6.0,0.0,60.0,45.0,21.0,25.0,39.0,60.0,40.0,0.0,9.0,2.0,2.0,0.0,875.0,1.0,335.0,46.0,2.869565217391304,36.0,2.0,8.0,2.0,430.0
1727,../../data/test/SOCO.14.test/JAVA/A1/A11727.java,61.0,25.5,5.0,169.5,2.0,0.0,34.0,5.0,8.0,17.0,15.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,127.0,0.0,205.0,36.0,4.111111111111111,23.0,5.0,8.0,4.0,210.0
1728,../../data/test/SOCO.14.test/JAVA/A1/A11728.java,49.0,42.0,10.0,265.0,1.0,0.0,20.0,5.0,10.0,7.0,11.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,683.0,288.0,0.0,24.0,6.416666666666667,18.0,6.0,0.0,6.0,160.0
1729,../../data/test/SOCO.14.test/JAVA/A1/A11729.java,65.0,7.285714285714286,1.4285714285714286,42.142857142857146,7.0,0.0,47.0,4.0,13.0,21.0,31.0,70.0,30.0,0.0,3.0,1.0,4.0,0.0,208.0,0.0,141.0,16.0,8.625,6.0,10.0,0.0,0.0,170.0
1731,../../data/test/SOCO.14.test/JAVA/A1/A11731.java,40.0,33.0,8.0,204.0,1.0,0.0,27.0,5.0,5.0,12.0,28.0,100.0,0.0,0.0,19.0,0.0,1.0,0.0,198.0,0.0,234.0,18.0,15.11111111111111,5.0,13.0,0.0,8.0,122.0
1732,../../data/test/SOCO.14.test/JAVA/A1/A11732.java,30.0,13.0,3.0,72.0,2.0,0.0,19.0,4.0,7.0,6.0,21.0,66.66666666666666,33.33333333333333,0.0,7.0,0.0,3.0,0.0,106.0,0.0,116.0,2.0,12.0,0.0,2.0,0.0,0.0,62.0
1733,../../data/test/SOCO.14.test/JAVA/A1/A11733.java,52.0,4.1,1.2,21.9,10.0,0.0,32.0,3.0,5.0,9.0,24.0,68.75,31.25,0.0,1.0,1.0,1.0,0.0,122.0,0.0,80.0,8.0,13.75,1.0,7.0,0.0,4.0,145.0
1734,../../data/test/SOCO.14.test/JAVA/A1/A11734.java,44.0,6.6,1.8,37.6,5.0,0.0,33.0,8.0,8.0,10.0,15.0,33.33333333333333,22.22222222222222,44.44444444444444,0.0,0.0,4.0,0.0,130.0,0.0,83.0,6.0,7.833333333333333,2.0,4.0,0.0,0.0,109.0
1736,../../data/test/SOCO.14.test/JAVA/A1/A11736.java,114.0,7.916666666666667,2.1666666666666665,44.166666666666664,12.0,0.0,57.0,24.0,28.0,22.0,20.0,73.68421052631578,26.31578947368421,0.0,1.0,0.0,3.0,0.0,1476.0,621.0,0.0,48.0,5.041666666666667,40.0,6.0,1.0,5.0,369.0
1737,../../data/test/SOCO.14.test/JAVA/A1/A11737.java,83.0,17.25,5.25,117.5,4.0,0.0,25.0,20.0,16.0,18.0,17.0,50.0,50.0,0.0,4.0,0.0,0.0,0.0,212.0,0.0,206.0,32.0,2.875,28.0,0.0,4.0,0.0,293.0
1738,../../data/test/SOCO.14.test/JAVA/A1/A11738.java,38.0,16.0,4.5,110.5,2.0,0.0,18.0,3.0,8.0,10.0,9.0,42.857142857142854,57.14285714285714,0.0,7.0,1.0,0.0,0.0,149.0,1.0,94.0,16.0,6.5,4.0,10.0,2.0,2.0,159.0
1739,../../data/test/SOCO.14.test/JAVA/A1/A11739.java,41.0,16.0,3.0,99.0,2.0,0.0,19.0,10.0,7.0,9.0,8.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,98.0,13.0,2.230769230769231,13.0,0.0,0.0,0.0,108.0
1740,../../data/test/SOCO.14.test/JAVA/A1/A11740.java,16.0,12.0,2.0,107.0,1.0,0.0,12.0,2.0,2.0,2.0,10.0,100.0,0.0,0.0,2.0,1.0,1.0,0.0,48.0,0.0,41.0,10.0,7.8,2.0,8.0,0.0,0.0,60.0
1741,../../data/test/SOCO.14.test/JAVA/A1/A11741.java,41.0,19.0,26.0,291.5,2.0,0.0,16.0,5.0,8.0,6.0,18.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,451.0,110.0,52.0,23.0,3.1739130434782608,21.0,2.0,0.0,2.0,366.0
1742,../../data/test/SOCO.14.test/JAVA/A1/A11742.java,69.0,3.857142857142857,1.0714285714285714,27.428571428571427,14.0,0.0,30.0,0.0,11.0,15.0,28.0,15.789473684210526,21.052631578947366,63.1578947368421,0.0,0.0,0.0,0.0,138.0,0.0,97.0,10.0,6.8,7.0,2.0,1.0,0.0,198.0
